lotsizesquarefeet,propertyzip,buildingareasqft,propertycountylandusedescription,yearbuilt,yearremodeled,totalbedrooms,salespriceamount,holc_grade,TotalPopCT,TotalWhiteCT,TractNonWhite,Census_Tract_num,redlined,TotalCalculatedBathCount,BuildingConditionStndCode,Renovated,Single_family,Townhome,Condo,BC_Excellent,BC_Good,BC_Average,BC_Fair,BC_Poor,BC_NA,holc_grade_A,holc_grade_B,holc_grade_C,holc_grade_D,holc_grade_NA,Home_Age
7236,98103,1310,SINGLE FAMILY(RES USE/ZONE),1928,NA,3,526500,,4518,3319,26.538292,19,0,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,86
5712,98115,820,SINGLE FAMILY(RES USE/ZONE),1940,NA,2,25000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,74
NA,98115,847,CONDOMINIUM-FLAT,1995,1998,2,205000,,4518,3319,26.538292,19,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,19
7208,98115,1880,SINGLE FAMILY(RES USE/ZONE),1951,NA,2,455941,,4518,3319,26.538292,19,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63
59254,98115,808,CONDOMINIUM; RESIDENTIAL,1979,1979,1,152000,,4518,3319,26.538292,19,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
5357,98115,710,SINGLE FAMILY(RES USE/ZONE),1932,NA,2,328000,,4518,3319,26.538292,19,0,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,82
17873,98115,1186,CONDOMINIUM; RESIDENTIAL,1982,1982,2,198500,,4518,3319,26.538292,19,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,32
5130,98103,1560,SINGLE FAMILY(RES USE/ZONE),1915,NA,3,549000,,4518,3319,26.538292,19,0,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,99
5623,98115,1440,SINGLE FAMILY(RES USE/ZONE),1922,NA,3,420000,,4518,3319,26.538292,19,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,92
5000,NA,2360,SINGLE FAMILY(RES USE/ZONE),2008,NA,5,504600,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6
4390,98115,1380,SINGLE FAMILY(RES USE/ZONE),1931,NA,2,450000,,4518,3319,26.538292,19,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,83
6504,98115,1950,SINGLE FAMILY(RES USE/ZONE),1953,NA,3,447500,,4518,3319,26.538292,19,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,61
6380,98115,1450,SINGLE FAMILY(RES USE/ZONE),1967,NA,2,350500,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,47
6380,98115,740,SINGLE FAMILY(RES USE/ZONE),1912,NA,2,407000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,102
9191,98115,1420,SINGLE FAMILY(RES USE/ZONE),1928,NA,2,592500,,4518,3319,26.538292,19,0,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,86
4533,98115,800,SINGLE FAMILY(RES USE/ZONE),1929,NA,2,330000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,85
NA,98115,1125,CONDOMINIUM-FLAT,1979,1979,2,161000,,4518,3319,26.538292,19,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
9000,98103,1350,SINGLE FAMILY(RES USE/ZONE),1964,NA,4,430000,,4518,3319,26.538292,19,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,50
4704,98115,1660,SINGLE FAMILY(RES USE/ZONE),1930,NA,4,548800,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,84
6380,98115,930,SINGLE FAMILY(RES USE/ZONE),1940,NA,2,395000,,4518,3319,26.538292,19,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,74
6380,98115,880,SINGLE FAMILY(RES USE/ZONE),1938,1994,2,490000,,4518,3319,26.538292,19,0,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,76
1137,98115,1454,TOWNHOUSE PLAT,2014,NA,3,460000,,4518,3319,26.538292,19,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6380,98115,2180,SINGLE FAMILY(RES USE/ZONE),1970,NA,3,238000,,4518,3319,26.538292,19,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,44
1214,98115,1056,TOWNHOUSE PLAT,2014,NA,2,455000,,4518,3319,26.538292,19,0,0,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4246,98115,1600,SINGLE FAMILY(RES USE/ZONE),1927,NA,4,475000,,4518,3319,26.538292,19,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,87
6598,98115,1200,SINGLE FAMILY(RES USE/ZONE),1937,NA,2,462500,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,77
1356,98115,1269,TOWNHOUSE PLAT,2006,NA,3,378000,,4518,3319,26.538292,19,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8
8100,98115,1150,SINGLE FAMILY(RES USE/ZONE),1940,NA,3,520500,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,74
973,98115,1285,TOWNHOUSE PLAT,2008,NA,3,429950,,4518,3319,26.538292,19,0,2,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6
6600,98115,1280,SINGLE FAMILY(RES USE/ZONE),1952,NA,2,420000,,4518,3319,26.538292,19,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62
NA,98115,880,CONDOMINIUM-FLAT,1990,1990,2,205000,,4518,3319,26.538292,19,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,24
2250,98103,1300,SINGLE FAMILY(RES USE/ZONE),1988,NA,3,422500,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,26
5400,98115,2180,SINGLE FAMILY(RES USE/ZONE),1962,NA,5,535000,,4518,3319,26.538292,19,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,52
4875,98115,1420,SINGLE FAMILY(RES USE/ZONE),1930,NA,4,400000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,84
12875,98115,800,SINGLE FAMILY(RES USE/ZONE),1940,NA,2,400000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,74
6380,98115,3590,SINGLE FAMILY RESIDENTIAL ASSUMED,2014,NA,4,1077500,,4518,3319,26.538292,19,0,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6083,98115,1510,SINGLE FAMILY(RES USE/ZONE),1940,NA,3,415000,,4518,3319,26.538292,19,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,74
NA,98115,744,CONDOMINIUM-FLAT,1979,1979,1,132400,,4518,3319,26.538292,19,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
6369,98115,2440,SINGLE FAMILY(RES USE/ZONE),2014,NA,4,740000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14787,98115,1400,SINGLE FAMILY(RES USE/ZONE),1926,NA,3,341130,,4518,3319,26.538292,19,0,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,88
8064,98115,1070,SINGLE FAMILY(RES USE/ZONE),1942,NA,2,200000,,4518,3319,26.538292,19,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,72
5010,98115,2830,SINGLE FAMILY(RES USE/ZONE),2000,NA,4,738000,,4518,3319,26.538292,19,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14
NA,98115,1096,CONDOMINIUM-FLAT,1979,1980,2,153000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
5376,98115,1290,SINGLE FAMILY(RES USE/ZONE),1945,NA,2,325000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,69
NA,98115,646,CONDOMINIUM-FLAT,1982,1982,1,19513,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,32
7540,98115,2240,SINGLE FAMILY(RES USE/ZONE),1962,NA,4,654000,,3472,3040,12.442396,20,0,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,52
6380,98115,1020,SINGLE FAMILY(RES USE/ZONE),1930,1973,2,290000,,3472,3040,12.442396,20,0,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,84
5111,98125,1240,SINGLE FAMILY(RES USE/ZONE),1950,NA,2,352000,,3472,3040,12.442396,20,0,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,64
5109,98115,2230,SINGLE FAMILY(RES USE/ZONE),1918,NA,4,590000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,96
5257,98115,2170,SINGLE FAMILY(RES USE/ZONE),1989,NA,4,445000,,3472,3040,12.442396,20,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,25
6183,98115,2340,SINGLE FAMILY(RES USE/ZONE),1929,NA,3,510000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,85
3120,98115,1360,SINGLE FAMILY(RES USE/ZONE),1989,NA,3,396900,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,25
NA,98115,919,CONDOMINIUM-FLAT,1999,1999,2,287000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15
8018,98115,730,SINGLE FAMILY(RES USE/ZONE),1946,NA,2,378500,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,68
NA,98115,646,CONDOMINIUM-FLAT,1982,1982,1,131697,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,32
5026,98115,1280,SINGLE FAMILY(RES USE/ZONE),1951,NA,2,425000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,63
1413,98115,1270,TOWNHOUSE PLAT,2007,NA,3,440000,,3472,3040,12.442396,20,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
36500,98115,1131,CONDOMINIUM; RESIDENTIAL,1979,1980,2,190143,,3472,3040,12.442396,20,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
6000,98115,1460,SINGLE FAMILY(RES USE/ZONE),1925,NA,2,312000,,3472,3040,12.442396,20,0,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,89
5111,98115,1280,SINGLE FAMILY(RES USE/ZONE),1934,NA,3,550000,,3472,3040,12.442396,20,0,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,80
9570,98115,1640,SINGLE FAMILY(RES USE/ZONE),1952,NA,3,450000,,3472,3040,12.442396,20,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62
5080,98115,800,SINGLE FAMILY(RES USE/ZONE),1938,NA,2,404500,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,76
9715,98115,2060,SINGLE FAMILY(RES USE/ZONE),1924,2006,3,840000,,3472,3040,12.442396,20,0,2.5,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,90
7088,98115,1780,SINGLE FAMILY(RES USE/ZONE),1926,NA,3,470000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,88
1777,98115,1270,TOWNHOUSE PLAT,2007,NA,3,461100,,3472,3040,12.442396,20,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
5110,98115,980,SINGLE FAMILY(RES USE/ZONE),1939,NA,2,365000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,75
6380,98115,860,SINGLE FAMILY(RES USE/ZONE),1927,NA,3,397000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,87
4080,98115,890,SINGLE FAMILY(RES USE/ZONE),1951,NA,2,379888,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63
6380,98115,760,SINGLE FAMILY(RES USE/ZONE),1941,NA,2,361600,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73
6380,98115,980,SINGLE FAMILY(RES USE/ZONE),1941,NA,3,499950,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73
10205,98115,1980,SINGLE FAMILY(RES USE/ZONE),1929,NA,5,418000,,3472,3040,12.442396,20,0,2.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,85
15321,98115,931,CONDOMINIUM; RESIDENTIAL,1983,1983,2,165000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,31
7664,98115,1000,SINGLE FAMILY(RES USE/ZONE),1939,NA,2,397000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,75
6093,98115,1630,SINGLE FAMILY(RES USE/ZONE),1941,NA,3,455000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,73
40144,98115,644,CONDOMINIUM; RESIDENTIAL,1982,1982,1,102713,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,32
NA,98115,808,CONDOMINIUM-FLAT,1992,1992,2,168000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,22
6380,98115,1960,SINGLE FAMILY(RES USE/ZONE),1939,NA,3,561500,,3472,3040,12.442396,20,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,75
6002,98115,1400,SINGLE FAMILY(RES USE/ZONE),1941,NA,4,485000,,3472,3040,12.442396,20,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73
5488,98115,1850,SINGLE FAMILY(RES USE/ZONE),1939,NA,3,450000,,3472,3040,12.442396,20,0,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,75
3984,98115,2650,SINGLE FAMILY(RES USE/ZONE),2014,NA,3,769950,,3472,3040,12.442396,20,0,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,98115,665,CONDOMINIUM-FLAT,1979,1980,1,81000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
40144,98115,644,CONDOMINIUM; RESIDENTIAL,1982,1982,1,135000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,32
5410,98115,1020,SINGLE FAMILY(RES USE/ZONE),1928,NA,3,505000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,86
7105,98115,3680,SINGLE FAMILY(RES USE/ZONE),2008,NA,4,935000,,3472,3040,12.442396,20,0,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6
6608,98115,1670,SINGLE FAMILY(RES USE/ZONE),1962,NA,3,320000,,3472,3040,12.442396,20,0,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,52
1091,98115,1400,TOWNHOUSE PLAT,2007,NA,3,367500,,3472,3040,12.442396,20,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
5108,98115,830,SINGLE FAMILY(RES USE/ZONE),1938,NA,2,730500,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,76
19691,98115,6180,SINGLE FAMILY(RES USE/ZONE),1948,1970,9,1350000,,3472,3040,12.442396,20,0,3.5,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,66
6678,98115,2360,SINGLE FAMILY(RES USE/ZONE),1949,NA,4,550000,,3472,3040,12.442396,20,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,65
6380,98115,2220,SINGLE FAMILY(RES USE/ZONE),1931,NA,3,650000,,3472,3040,12.442396,20,0,2.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,83
5413,98115,1250,SINGLE FAMILY(RES USE/ZONE),1923,NA,2,511000,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,91
5413,98115,620,SINGLE FAMILY(RES USE/ZONE),1930,NA,1,108500,,3472,3040,12.442396,20,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,84
5413,98115,2010,SINGLE FAMILY(RES USE/ZONE),1952,NA,4,485000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62
1022,98115,1400,TOWNHOUSE PLAT,2007,NA,3,425000,,3472,3040,12.442396,20,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
36500,98115,960,CONDOMINIUM; RESIDENTIAL,1979,1980,2,105100,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
6235,98115,1500,SINGLE FAMILY(RES USE/ZONE),1928,NA,4,783000,,3472,3040,12.442396,20,0,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,86
6634,98115,1150,SINGLE FAMILY(RES USE/ZONE),1940,NA,2,445000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,74
4342,98115,1930,SINGLE FAMILY(RES USE/ZONE),1927,2008,4,592800,,3472,3040,12.442396,20,0,2.5,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,87
NA,98115,919,CONDOMINIUM-FLAT,1999,1999,2,295000,,3472,3040,12.442396,20,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15
6388,98115,1930,SINGLE FAMILY(RES USE/ZONE),1932,2007,3,540000,,3472,3040,12.442396,20,0,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,82
7667,98115,1480,SINGLE FAMILY(RES USE/ZONE),1952,NA,3,489000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62
9600,98115,680,SINGLE FAMILY(RES USE/ZONE),1947,NA,1,200000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,67
5108,98115,1620,SINGLE FAMILY(RES USE/ZONE),1954,NA,3,499100,,3472,3040,12.442396,20,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,60
8645,98115,1710,SINGLE FAMILY(RES USE/ZONE),1923,NA,2,475000,,3472,3040,12.442396,20,0,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,91
5217,98115,1030,SINGLE FAMILY(RES USE/ZONE),1941,NA,2,490000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73
7000,98115,910,SINGLE FAMILY(RES USE/ZONE),1952,NA,2,389000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62
7830,98115,2460,SINGLE FAMILY(RES USE/ZONE),1955,NA,5,835000,,3472,3040,12.442396,20,0,2.5,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,59
5376,98115,1120,SINGLE FAMILY(RES USE/ZONE),1942,NA,3,368000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,72
6250,98115,1040,SINGLE FAMILY(RES USE/ZONE),1941,NA,2,265000,,3472,3040,12.442396,20,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73
1443,98115,1270,TOWNHOUSE PLAT,2007,NA,3,440000,,3472,3040,12.442396,20,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
6985,98115,1740,SINGLE FAMILY(RES USE/ZONE),1931,NA,4,306000,,3472,3040,12.442396,20,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,83
5106,98115,1650,SINGLE FAMILY(RES USE/ZONE),1960,NA,2,435000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,54
5109,98115,2230,SINGLE FAMILY(RES USE/ZONE),1918,NA,4,315000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,96
6380,98115,800,SINGLE FAMILY(RES USE/ZONE),1940,NA,2,379000,,3472,3040,12.442396,20,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,74
5338,98115,1540,SINGLE FAMILY(RES USE/ZONE),1954,NA,4,312000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,60
6250,98115,1110,SINGLE FAMILY(RES USE/ZONE),1956,NA,3,345000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,58
5005,98115,2160,SINGLE FAMILY(RES USE/ZONE),1987,NA,4,550000,,4040,3128,22.574257,21,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,27
6717,98115,2520,SINGLE FAMILY(RES USE/ZONE),1933,NA,3,660000,,4040,3128,22.574257,21,0,1.5,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,81
NA,98115,1065,CONDOMINIUM-FLAT,1979,1979,2,210000,,4040,3128,22.574257,21,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
6380,98115,2000,SINGLE FAMILY(RES USE/ZONE),1949,NA,2,520000,,4040,3128,22.574257,21,0,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,65
6380,98115,1520,SINGLE FAMILY(RES USE/ZONE),1948,NA,3,438000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,66
5520,98115,2830,SINGLE FAMILY(RES USE/ZONE),1943,NA,5,535000,,4040,3128,22.574257,21,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71
72996,98115,1021,CONDOMINIUM; RESIDENTIAL,1979,1979,2,212000,,4040,3128,22.574257,21,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
3348,98115,2050,SINGLE FAMILY(RES USE/ZONE),1927,NA,3,439000,,4040,3128,22.574257,21,0,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,87
8329,98115,1220,SINGLE FAMILY(RES USE/ZONE),1946,NA,3,387500,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,68
10637,98115,2660,SINGLE FAMILY(RES USE/ZONE),1922,NA,5,760000,,4040,3128,22.574257,21,0,2.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,92
5470,98115,2380,SINGLE FAMILY(RES USE/ZONE),2013,NA,4,680000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
6120,98115,1670,SINGLE FAMILY(RES USE/ZONE),1949,NA,2,468880,,4040,3128,22.574257,21,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,65
NA,98115,1016,CONDOMINIUM-FLAT,1979,1979,2,190000,,4040,3128,22.574257,21,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
4930,98115,1130,SINGLE FAMILY(RES USE/ZONE),1922,NA,2,250500,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,92
6781,98115,1750,SINGLE FAMILY(RES USE/ZONE),1940,NA,2,540000,,4040,3128,22.574257,21,0,2,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,74
6861,98115,2610,SINGLE FAMILY(RES USE/ZONE),1959,NA,4,690000,,4040,3128,22.574257,21,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,55
6084,98115,850,SINGLE FAMILY(RES USE/ZONE),1952,NA,2,407000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62
8280,98115,1260,SINGLE FAMILY(RES USE/ZONE),1946,NA,3,300000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,68
10856,98115,1160,SINGLE FAMILY(RES USE/ZONE),1916,NA,2,360000,,4040,3128,22.574257,21,0,NA,PR,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,98
6658,98115,1030,SINGLE FAMILY(RES USE/ZONE),1951,NA,3,418000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63
6326,98115,2450,SINGLE FAMILY(RES USE/ZONE),1986,NA,4,550000,,4040,3128,22.574257,21,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,28
7464,98115,1420,SINGLE FAMILY(RES USE/ZONE),1955,NA,3,425000,,4040,3128,22.574257,21,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,59
6783,98115,2330,SINGLE FAMILY(RES USE/ZONE),1956,NA,5,630000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,58
10498,98115,960,SINGLE FAMILY(RES USE/ZONE),1923,1942,2,375000,,4040,3128,22.574257,21,0,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91
10585,98115,950,SINGLE FAMILY(RES USE/ZONE),1929,NA,1,377000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,85
57669,98115,773,CONDOMINIUM; RESIDENTIAL,1981,1981,1,212000,,4040,3128,22.574257,21,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,33
5000,98115,3120,SINGLE FAMILY(RES USE/ZONE),2005,NA,4,799000,,4040,3128,22.574257,21,0,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9
72996,98115,750,CONDOMINIUM; RESIDENTIAL,1979,1979,1,89775,,4040,3128,22.574257,21,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35
57669,98115,979,CONDOMINIUM; RESIDENTIAL,1981,1981,2,251000,,4040,3128,22.574257,21,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,33
5627,98115,1000,SINGLE FAMILY(RES USE/ZONE),1930,NA,3,419000,,4040,3128,22.574257,21,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,84
